action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,inactive,13183948,[],CHEMBL2354281,PubChem BioAssay. Counterscreen for inhibitors of T-cell receptor (TCR)-CD3 interaction: Fluorescence-based biochemical high throughput dose response assay to identify inhibitors of T-cell receptor (TCR)-CD3 interaction using a TAMRA-labeled BSA probe. (Class of assay: confirmatory) ,F,,,BAO_0000190,BAO_0000019,assay format,CN(C)S(=O)(=O)c1cccc(NC(=O)COC(=O)c2cc(-c3cccc(Br)c3)nc3ccccc23)c1,,,CHEMBL1201862,,,,CHEMBL1461351,,CHEMBL1461351,,0,http://www.openphacts.org/units/Nanomolar,1046529,>,7,1,>,,IC50,nM,,94125.0,CHEMBL3728,Bos taurus,Serum albumin,9913,,,IC50,uM,UO_0000065,,94.125
,inactive,13183949,[],CHEMBL2354281,PubChem BioAssay. Counterscreen for inhibitors of T-cell receptor (TCR)-CD3 interaction: Fluorescence-based biochemical high throughput dose response assay to identify inhibitors of T-cell receptor (TCR)-CD3 interaction using a TAMRA-labeled BSA probe. (Class of assay: confirmatory) ,F,,,BAO_0000190,BAO_0000019,assay format,Nc1ccc2nc3c(O)nc(S)nc3nc2c1,,,CHEMBL1201862,,,,CHEMBL1429070,,CHEMBL1429070,4.59,0,http://www.openphacts.org/units/Nanomolar,1151754,=,7,1,=,,IC50,nM,,25557.0,CHEMBL3728,Bos taurus,Serum albumin,9913,,,IC50,uM,UO_0000065,,25.557
,inactive,13183950,[],CHEMBL2354281,PubChem BioAssay. Counterscreen for inhibitors of T-cell receptor (TCR)-CD3 interaction: Fluorescence-based biochemical high throughput dose response assay to identify inhibitors of T-cell receptor (TCR)-CD3 interaction using a TAMRA-labeled BSA probe. (Class of assay: confirmatory) ,F,,,BAO_0000190,BAO_0000019,assay format,Cc1n[nH]c(S/C(=C/c2ccc(-c3ccc(C(=O)O)cc3)o2)C(=O)O)n1,,,CHEMBL1201862,,,,CHEMBL1500850,,CHEMBL1500850,,0,http://www.openphacts.org/units/Nanomolar,1149942,>,7,1,>,,IC50,nM,,94162.0,CHEMBL3728,Bos taurus,Serum albumin,9913,,,IC50,uM,UO_0000065,,94.162
,inactive,13183951,[],CHEMBL2354281,PubChem BioAssay. Counterscreen for inhibitors of T-cell receptor (TCR)-CD3 interaction: Fluorescence-based biochemical high throughput dose response assay to identify inhibitors of T-cell receptor (TCR)-CD3 interaction using a TAMRA-labeled BSA probe. (Class of assay: confirmatory) ,F,,,BAO_0000190,BAO_0000019,assay format,Cc1cc(C)c(-c2cc(NC(=O)COC(=O)c3ccc(NC(=O)CC#N)cc3)n(-c3ccccc3)n2)cc1C,,,CHEMBL1201862,,,,CHEMBL1728702,,CHEMBL1728702,,0,http://www.openphacts.org/units/Nanomolar,1371264,>,7,1,>,,IC50,nM,,94125.0,CHEMBL3728,Bos taurus,Serum albumin,9913,,,IC50,uM,UO_0000065,,94.125
,inactive,13183952,[],CHEMBL2354281,PubChem BioAssay. Counterscreen for inhibitors of T-cell receptor (TCR)-CD3 interaction: Fluorescence-based biochemical high throughput dose response assay to identify inhibitors of T-cell receptor (TCR)-CD3 interaction using a TAMRA-labeled BSA probe. (Class of assay: confirmatory) ,F,,,BAO_0000190,BAO_0000019,assay format,O=C(CCc1ccc(S(=O)(=O)N2CCOCC2)cc1)N/N=C/c1ccc(O)c(O)c1O,,,CHEMBL1201862,,,,CHEMBL3192179,,CHEMBL3192179,,0,http://www.openphacts.org/units/Nanomolar,1046985,>,7,1,>,,IC50,nM,,94079.0,CHEMBL3728,Bos taurus,Serum albumin,9913,,,IC50,uM,UO_0000065,,94.079
,inactive,13183953,[],CHEMBL2354281,PubChem BioAssay. Counterscreen for inhibitors of T-cell receptor (TCR)-CD3 interaction: Fluorescence-based biochemical high throughput dose response assay to identify inhibitors of T-cell receptor (TCR)-CD3 interaction using a TAMRA-labeled BSA probe. (Class of assay: confirmatory) ,F,,,BAO_0000190,BAO_0000019,assay format,Cc1cc(C)c2c(N)c(C(=O)NN)sc2n1,,,CHEMBL1201862,,,,CHEMBL1326997,,CHEMBL1326997,,0,http://www.openphacts.org/units/Nanomolar,1141778,>,7,1,>,,IC50,nM,,94106.0,CHEMBL3728,Bos taurus,Serum albumin,9913,,,IC50,uM,UO_0000065,,94.106
,inactive,13183954,[],CHEMBL2354281,PubChem BioAssay. Counterscreen for inhibitors of T-cell receptor (TCR)-CD3 interaction: Fluorescence-based biochemical high throughput dose response assay to identify inhibitors of T-cell receptor (TCR)-CD3 interaction using a TAMRA-labeled BSA probe. (Class of assay: confirmatory) ,F,,,BAO_0000190,BAO_0000019,assay format,O=C(NNC(=O)c1cc(Cl)ccc1O)c1cccc(S(=O)(=O)N2CCOCC2)c1,,,CHEMBL1201862,,,,CHEMBL1398098,,CHEMBL1398098,,0,http://www.openphacts.org/units/Nanomolar,1260806,>,7,1,>,,IC50,nM,,94106.0,CHEMBL3728,Bos taurus,Serum albumin,9913,,,IC50,uM,UO_0000065,,94.106
,inactive,13183955,[],CHEMBL2354281,PubChem BioAssay. Counterscreen for inhibitors of T-cell receptor (TCR)-CD3 interaction: Fluorescence-based biochemical high throughput dose response assay to identify inhibitors of T-cell receptor (TCR)-CD3 interaction using a TAMRA-labeled BSA probe. (Class of assay: confirmatory) ,F,,,BAO_0000190,BAO_0000019,assay format,CCOC(=O)Cn1/c(=N/C(=O)c2cc(-c3cccs3)nc3ccccc23)sc2cc(S(N)(=O)=O)ccc21,,,CHEMBL1201862,,,,CHEMBL1973722,,CHEMBL1973722,,0,http://www.openphacts.org/units/Nanomolar,1038447,>,7,1,>,,IC50,nM,,94115.0,CHEMBL3728,Bos taurus,Serum albumin,9913,,,IC50,uM,UO_0000065,,94.115
,inactive,13183956,[],CHEMBL2354281,PubChem BioAssay. Counterscreen for inhibitors of T-cell receptor (TCR)-CD3 interaction: Fluorescence-based biochemical high throughput dose response assay to identify inhibitors of T-cell receptor (TCR)-CD3 interaction using a TAMRA-labeled BSA probe. (Class of assay: confirmatory) ,F,,,BAO_0000190,BAO_0000019,assay format,COCCNC(=O)Nc1ccc2nc(-c3ccco3)c(-c3ccco3)nc2c1,,,CHEMBL1201862,,,,CHEMBL1501132,,CHEMBL1501132,,0,http://www.openphacts.org/units/Nanomolar,1111850,>,7,1,>,,IC50,nM,,94106.0,CHEMBL3728,Bos taurus,Serum albumin,9913,,,IC50,uM,UO_0000065,,94.106
,inactive,13183957,[],CHEMBL2354281,PubChem BioAssay. Counterscreen for inhibitors of T-cell receptor (TCR)-CD3 interaction: Fluorescence-based biochemical high throughput dose response assay to identify inhibitors of T-cell receptor (TCR)-CD3 interaction using a TAMRA-labeled BSA probe. (Class of assay: confirmatory) ,F,,,BAO_0000190,BAO_0000019,assay format,COc1ccc2nc(C)cc(SCC(=O)N/N=C/c3ccc(O)c(O)c3)c2c1,,,CHEMBL1201862,,,,CHEMBL1975615,,CHEMBL1975615,,0,http://www.openphacts.org/units/Nanomolar,1095014,>,7,1,>,,IC50,nM,,94106.0,CHEMBL3728,Bos taurus,Serum albumin,9913,,,IC50,uM,UO_0000065,,94.106
,inactive,13183958,[],CHEMBL2354281,PubChem BioAssay. Counterscreen for inhibitors of T-cell receptor (TCR)-CD3 interaction: Fluorescence-based biochemical high throughput dose response assay to identify inhibitors of T-cell receptor (TCR)-CD3 interaction using a TAMRA-labeled BSA probe. (Class of assay: confirmatory) ,F,,,BAO_0000190,BAO_0000019,assay format,Cc1ccc(S(=O)(=O)N2CCC(C(=O)NNC(=O)c3ccccc3O)CC2)cc1,,,CHEMBL1201862,,,,CHEMBL1897711,,CHEMBL1897711,,0,http://www.openphacts.org/units/Nanomolar,1523827,>,7,1,>,,IC50,nM,,94106.0,CHEMBL3728,Bos taurus,Serum albumin,9913,,,IC50,uM,UO_0000065,,94.106
,inactive,13183959,[],CHEMBL2354281,PubChem BioAssay. Counterscreen for inhibitors of T-cell receptor (TCR)-CD3 interaction: Fluorescence-based biochemical high throughput dose response assay to identify inhibitors of T-cell receptor (TCR)-CD3 interaction using a TAMRA-labeled BSA probe. (Class of assay: confirmatory) ,F,,,BAO_0000190,BAO_0000019,assay format,Cc1ccc(O)c(/C=N/NC(=O)COc2ccc3c(C)cc(=O)oc3c2)c1,,,CHEMBL1201862,,,,CHEMBL1975834,,CHEMBL1975834,,0,http://www.openphacts.org/units/Nanomolar,1240737,>,7,1,>,,IC50,nM,,94106.0,CHEMBL3728,Bos taurus,Serum albumin,9913,,,IC50,uM,UO_0000065,,94.106
,inactive,13183960,[],CHEMBL2354281,PubChem BioAssay. Counterscreen for inhibitors of T-cell receptor (TCR)-CD3 interaction: Fluorescence-based biochemical high throughput dose response assay to identify inhibitors of T-cell receptor (TCR)-CD3 interaction using a TAMRA-labeled BSA probe. (Class of assay: confirmatory) ,F,,,BAO_0000190,BAO_0000019,assay format,O=C1NC(=O)N(Cc2ccco2)C(=O)/C1=C/NNC(=O)c1ccccc1,,,CHEMBL1201862,,,,CHEMBL1579076,,CHEMBL1579076,,0,http://www.openphacts.org/units/Nanomolar,1147656,>,7,1,>,,IC50,nM,,94181.0,CHEMBL3728,Bos taurus,Serum albumin,9913,,,IC50,uM,UO_0000065,,94.181
,inactive,13183961,[],CHEMBL2354281,PubChem BioAssay. Counterscreen for inhibitors of T-cell receptor (TCR)-CD3 interaction: Fluorescence-based biochemical high throughput dose response assay to identify inhibitors of T-cell receptor (TCR)-CD3 interaction using a TAMRA-labeled BSA probe. (Class of assay: confirmatory) ,F,,,BAO_0000190,BAO_0000019,assay format,Cc1cc([N+](=O)[O-])cc(/C=N/n2c(C)nc3ccccc3c2=O)c1O,,,CHEMBL1201862,,,,CHEMBL1975961,,CHEMBL1975961,,0,http://www.openphacts.org/units/Nanomolar,1143316,>,7,1,>,,IC50,nM,,94046.0,CHEMBL3728,Bos taurus,Serum albumin,9913,,,IC50,uM,UO_0000065,,94.046
,inactive,13183962,[],CHEMBL2354281,PubChem BioAssay. Counterscreen for inhibitors of T-cell receptor (TCR)-CD3 interaction: Fluorescence-based biochemical high throughput dose response assay to identify inhibitors of T-cell receptor (TCR)-CD3 interaction using a TAMRA-labeled BSA probe. (Class of assay: confirmatory) ,F,,,BAO_0000190,BAO_0000019,assay format,Cc1c(CC(=O)N2CCN(C(=O)C3COc4ccccc4O3)CC2)c(=O)oc2c(O)c(O)ccc12,,,CHEMBL1201862,,,,CHEMBL1501392,,CHEMBL1501392,,0,http://www.openphacts.org/units/Nanomolar,1240961,>,7,1,>,,IC50,nM,,94084.0,CHEMBL3728,Bos taurus,Serum albumin,9913,,,IC50,uM,UO_0000065,,94.084
,inactive,13183963,[],CHEMBL2354281,PubChem BioAssay. Counterscreen for inhibitors of T-cell receptor (TCR)-CD3 interaction: Fluorescence-based biochemical high throughput dose response assay to identify inhibitors of T-cell receptor (TCR)-CD3 interaction using a TAMRA-labeled BSA probe. (Class of assay: confirmatory) ,F,,,BAO_0000190,BAO_0000019,assay format,O=C(NNC(=O)C1CCN(S(=O)(=O)c2ccccc2C(F)(F)F)CC1)c1ccccc1O,,,CHEMBL1201862,,,,CHEMBL1367050,,CHEMBL1367050,,0,http://www.openphacts.org/units/Nanomolar,1259971,>,7,1,>,,IC50,nM,,94099.0,CHEMBL3728,Bos taurus,Serum albumin,9913,,,IC50,uM,UO_0000065,,94.099
,inactive,13183964,[],CHEMBL2354281,PubChem BioAssay. Counterscreen for inhibitors of T-cell receptor (TCR)-CD3 interaction: Fluorescence-based biochemical high throughput dose response assay to identify inhibitors of T-cell receptor (TCR)-CD3 interaction using a TAMRA-labeled BSA probe. (Class of assay: confirmatory) ,F,,,BAO_0000190,BAO_0000019,assay format,O=c1c(O)cccc2cc(O)c(O)c(O)c12,,,CHEMBL1201862,,,,CHEMBL66953,PURPUROGALLIN,CHEMBL66953,,0,http://www.openphacts.org/units/Nanomolar,1147316,>,7,1,>,,IC50,nM,,94087.0,CHEMBL3728,Bos taurus,Serum albumin,9913,,,IC50,uM,UO_0000065,,94.087
,inactive,13183965,[],CHEMBL2354281,PubChem BioAssay. Counterscreen for inhibitors of T-cell receptor (TCR)-CD3 interaction: Fluorescence-based biochemical high throughput dose response assay to identify inhibitors of T-cell receptor (TCR)-CD3 interaction using a TAMRA-labeled BSA probe. (Class of assay: confirmatory) ,F,,,BAO_0000190,BAO_0000019,assay format,NS(=O)(=O)c1ccc(NC(=O)c2cccc(N3C(=O)c4ccccc4C3=O)c2)cc1,,,CHEMBL1201862,,,,CHEMBL1602055,,CHEMBL1602055,,0,http://www.openphacts.org/units/Nanomolar,1225941,>,7,1,>,,IC50,nM,,94106.0,CHEMBL3728,Bos taurus,Serum albumin,9913,,,IC50,uM,UO_0000065,,94.106
,inactive,13183966,[],CHEMBL2354281,PubChem BioAssay. Counterscreen for inhibitors of T-cell receptor (TCR)-CD3 interaction: Fluorescence-based biochemical high throughput dose response assay to identify inhibitors of T-cell receptor (TCR)-CD3 interaction using a TAMRA-labeled BSA probe. (Class of assay: confirmatory) ,F,,,BAO_0000190,BAO_0000019,assay format,Cn1c(=O)c(C(=O)NNC(=O)c2ccccc2F)c(O)c2ccccc21,,,CHEMBL1201862,,,,CHEMBL1343658,,CHEMBL1343658,,0,http://www.openphacts.org/units/Nanomolar,1235378,>,7,1,>,,IC50,nM,,94106.0,CHEMBL3728,Bos taurus,Serum albumin,9913,,,IC50,uM,UO_0000065,,94.106
,inactive,13183967,[],CHEMBL2354281,PubChem BioAssay. Counterscreen for inhibitors of T-cell receptor (TCR)-CD3 interaction: Fluorescence-based biochemical high throughput dose response assay to identify inhibitors of T-cell receptor (TCR)-CD3 interaction using a TAMRA-labeled BSA probe. (Class of assay: confirmatory) ,F,,,BAO_0000190,BAO_0000019,assay format,COc1ccccc1C(=O)NNC(=O)c1ccc(NC(=O)CC(C)C)cc1,,,CHEMBL1201862,,,,CHEMBL1310594,,CHEMBL1310594,,0,http://www.openphacts.org/units/Nanomolar,1103926,>,7,1,>,,IC50,nM,,94105.0,CHEMBL3728,Bos taurus,Serum albumin,9913,,,IC50,uM,UO_0000065,,94.105
,inactive,13183968,[],CHEMBL2354281,PubChem BioAssay. Counterscreen for inhibitors of T-cell receptor (TCR)-CD3 interaction: Fluorescence-based biochemical high throughput dose response assay to identify inhibitors of T-cell receptor (TCR)-CD3 interaction using a TAMRA-labeled BSA probe. (Class of assay: confirmatory) ,F,,,BAO_0000190,BAO_0000019,assay format,Cc1ccn2cc(-c3ccc(O)c(O)c3)nc2c1.Cl,,,CHEMBL1201862,,,,CHEMBL1519731,,CHEMBL1623000,,0,http://www.openphacts.org/units/Nanomolar,1212384,>,7,1,>,,IC50,nM,,94106.0,CHEMBL3728,Bos taurus,Serum albumin,9913,,,IC50,uM,UO_0000065,,94.106
,inactive,13183969,[],CHEMBL2354281,PubChem BioAssay. Counterscreen for inhibitors of T-cell receptor (TCR)-CD3 interaction: Fluorescence-based biochemical high throughput dose response assay to identify inhibitors of T-cell receptor (TCR)-CD3 interaction using a TAMRA-labeled BSA probe. (Class of assay: confirmatory) ,F,,,BAO_0000190,BAO_0000019,assay format,O=C1COc2ccc(C(=O)COC(=O)/C=C/c3ccc(Br)o3)cc2N1,,,CHEMBL1201862,,,,CHEMBL1609276,,CHEMBL1609276,,0,http://www.openphacts.org/units/Nanomolar,1259478,>,7,1,>,,IC50,nM,,94125.0,CHEMBL3728,Bos taurus,Serum albumin,9913,,,IC50,uM,UO_0000065,,94.125
,inactive,13183970,[],CHEMBL2354281,PubChem BioAssay. Counterscreen for inhibitors of T-cell receptor (TCR)-CD3 interaction: Fluorescence-based biochemical high throughput dose response assay to identify inhibitors of T-cell receptor (TCR)-CD3 interaction using a TAMRA-labeled BSA probe. (Class of assay: confirmatory) ,F,,,BAO_0000190,BAO_0000019,assay format,COc1ccc(NC(=O)CSc2sc3c(O)cc(O)nc3c2C#N)c(OC)c1,,,CHEMBL1201862,,,,CHEMBL1540637,,CHEMBL1540637,,0,http://www.openphacts.org/units/Nanomolar,1223923,>,7,1,>,,IC50,nM,,94115.0,CHEMBL3728,Bos taurus,Serum albumin,9913,,,IC50,uM,UO_0000065,,94.115
,inactive,13183971,[],CHEMBL2354281,PubChem BioAssay. Counterscreen for inhibitors of T-cell receptor (TCR)-CD3 interaction: Fluorescence-based biochemical high throughput dose response assay to identify inhibitors of T-cell receptor (TCR)-CD3 interaction using a TAMRA-labeled BSA probe. (Class of assay: confirmatory) ,F,,,BAO_0000190,BAO_0000019,assay format,Cc1nc2ccccc2n1CC(=O)c1ccc(O)c(O)c1.Cl,,,CHEMBL1201862,,,,CHEMBL1412999,,CHEMBL597055,,0,http://www.openphacts.org/units/Nanomolar,1293673,>,7,1,>,,IC50,nM,,94047.0,CHEMBL3728,Bos taurus,Serum albumin,9913,,,IC50,uM,UO_0000065,,94.047
,inactive,13183972,[],CHEMBL2354281,PubChem BioAssay. Counterscreen for inhibitors of T-cell receptor (TCR)-CD3 interaction: Fluorescence-based biochemical high throughput dose response assay to identify inhibitors of T-cell receptor (TCR)-CD3 interaction using a TAMRA-labeled BSA probe. (Class of assay: confirmatory) ,F,,,BAO_0000190,BAO_0000019,assay format,COC(=O)CC1(C(=O)OC)Nc2cc(Cl)c(Cl)cc2S(=O)(=O)N1O,,,CHEMBL1201862,,,,CHEMBL1878187,,CHEMBL1878187,,0,http://www.openphacts.org/units/Nanomolar,1535812,>,7,1,>,,IC50,nM,,94153.0,CHEMBL3728,Bos taurus,Serum albumin,9913,,,IC50,uM,UO_0000065,,94.153
,inactive,13183973,[],CHEMBL2354281,PubChem BioAssay. Counterscreen for inhibitors of T-cell receptor (TCR)-CD3 interaction: Fluorescence-based biochemical high throughput dose response assay to identify inhibitors of T-cell receptor (TCR)-CD3 interaction using a TAMRA-labeled BSA probe. (Class of assay: confirmatory) ,F,,,BAO_0000190,BAO_0000019,assay format,CN=C(S)NNC(=O)c1cccn(Cc2cccc(C(F)(F)F)c2)c1=O,,,CHEMBL1201862,,,,CHEMBL1524511,,CHEMBL1524511,,0,http://www.openphacts.org/units/Nanomolar,1222630,>,7,1,>,,IC50,nM,,94106.0,CHEMBL3728,Bos taurus,Serum albumin,9913,,,IC50,uM,UO_0000065,,94.106
,inactive,13183974,[],CHEMBL2354281,PubChem BioAssay. Counterscreen for inhibitors of T-cell receptor (TCR)-CD3 interaction: Fluorescence-based biochemical high throughput dose response assay to identify inhibitors of T-cell receptor (TCR)-CD3 interaction using a TAMRA-labeled BSA probe. (Class of assay: confirmatory) ,F,,,BAO_0000190,BAO_0000019,assay format,O=C(NNC(=S)NC(=O)c1cccnc1)c1ccc(F)cc1,,,CHEMBL1201862,,,,CHEMBL1430405,,CHEMBL1430405,,0,http://www.openphacts.org/units/Nanomolar,1147145,>,7,1,>,,IC50,nM,,94089.0,CHEMBL3728,Bos taurus,Serum albumin,9913,,,IC50,uM,UO_0000065,,94.089
,inactive,13183975,[],CHEMBL2354281,PubChem BioAssay. Counterscreen for inhibitors of T-cell receptor (TCR)-CD3 interaction: Fluorescence-based biochemical high throughput dose response assay to identify inhibitors of T-cell receptor (TCR)-CD3 interaction using a TAMRA-labeled BSA probe. (Class of assay: confirmatory) ,F,,,BAO_0000190,BAO_0000019,assay format,O=c1cc(-c2ccc(O)cc2)oc2c(O)c(O)c(O)c(O)c12,,,CHEMBL1201862,,,,CHEMBL234338,,CHEMBL234338,,0,http://www.openphacts.org/units/Nanomolar,1147766,>,7,1,>,,IC50,nM,,94228.0,CHEMBL3728,Bos taurus,Serum albumin,9913,,,IC50,uM,UO_0000065,,94.228
,inactive,13183976,[],CHEMBL2354281,PubChem BioAssay. Counterscreen for inhibitors of T-cell receptor (TCR)-CD3 interaction: Fluorescence-based biochemical high throughput dose response assay to identify inhibitors of T-cell receptor (TCR)-CD3 interaction using a TAMRA-labeled BSA probe. (Class of assay: confirmatory) ,F,,,BAO_0000190,BAO_0000019,assay format,COc1cc(OC)cc(C(=O)N/N=C/c2ccc(OC)c(COc3ccc4ccccc4c3)c2)c1,,,CHEMBL1201862,,,,CHEMBL1983351,,CHEMBL1983351,,0,http://www.openphacts.org/units/Nanomolar,1013815,>,7,1,>,,IC50,nM,,94106.0,CHEMBL3728,Bos taurus,Serum albumin,9913,,,IC50,uM,UO_0000065,,94.106
,inactive,13183977,[],CHEMBL2354281,PubChem BioAssay. Counterscreen for inhibitors of T-cell receptor (TCR)-CD3 interaction: Fluorescence-based biochemical high throughput dose response assay to identify inhibitors of T-cell receptor (TCR)-CD3 interaction using a TAMRA-labeled BSA probe. (Class of assay: confirmatory) ,F,,,BAO_0000190,BAO_0000019,assay format,O=C(CCN1CCN(c2ccccc2)CC1)N/N=C/c1ccc(O)c(O)c1O,,,CHEMBL1201862,,,,CHEMBL3193134,,CHEMBL3193134,,0,http://www.openphacts.org/units/Nanomolar,1090746,>,7,1,>,,IC50,nM,,94115.0,CHEMBL3728,Bos taurus,Serum albumin,9913,,,IC50,uM,UO_0000065,,94.115
,inactive,13183978,[],CHEMBL2354281,PubChem BioAssay. Counterscreen for inhibitors of T-cell receptor (TCR)-CD3 interaction: Fluorescence-based biochemical high throughput dose response assay to identify inhibitors of T-cell receptor (TCR)-CD3 interaction using a TAMRA-labeled BSA probe. (Class of assay: confirmatory) ,F,,,BAO_0000190,BAO_0000019,assay format,COc1ccc(C)cc1NC(=O)NNC(=O)c1cc2ccccc2cc1O,,,CHEMBL1201862,,,,CHEMBL1351171,,CHEMBL1351171,,0,http://www.openphacts.org/units/Nanomolar,1249216,>,7,1,>,,IC50,nM,,94085.0,CHEMBL3728,Bos taurus,Serum albumin,9913,,,IC50,uM,UO_0000065,,94.085
,inactive,13183979,[],CHEMBL2354281,PubChem BioAssay. Counterscreen for inhibitors of T-cell receptor (TCR)-CD3 interaction: Fluorescence-based biochemical high throughput dose response assay to identify inhibitors of T-cell receptor (TCR)-CD3 interaction using a TAMRA-labeled BSA probe. (Class of assay: confirmatory) ,F,,,BAO_0000190,BAO_0000019,assay format,O=C(CCl)NNC(=O)c1c(O)nc2ccccc2c1O,,,CHEMBL1201862,,,,CHEMBL1344137,,CHEMBL1344137,,0,http://www.openphacts.org/units/Nanomolar,1150407,>,7,1,>,,IC50,nM,,94047.0,CHEMBL3728,Bos taurus,Serum albumin,9913,,,IC50,uM,UO_0000065,,94.047
,inactive,13183980,[],CHEMBL2354281,PubChem BioAssay. Counterscreen for inhibitors of T-cell receptor (TCR)-CD3 interaction: Fluorescence-based biochemical high throughput dose response assay to identify inhibitors of T-cell receptor (TCR)-CD3 interaction using a TAMRA-labeled BSA probe. (Class of assay: confirmatory) ,F,,,BAO_0000190,BAO_0000019,assay format,COc1ccc(C(=O)NNC(=S)NC(=O)c2cccs2)cc1,,,CHEMBL1201862,,,,CHEMBL1469656,,CHEMBL1469656,,0,http://www.openphacts.org/units/Nanomolar,1237766,>,7,1,>,,IC50,nM,,94027.0,CHEMBL3728,Bos taurus,Serum albumin,9913,,,IC50,uM,UO_0000065,,94.027
,inactive,13183981,[],CHEMBL2354281,PubChem BioAssay. Counterscreen for inhibitors of T-cell receptor (TCR)-CD3 interaction: Fluorescence-based biochemical high throughput dose response assay to identify inhibitors of T-cell receptor (TCR)-CD3 interaction using a TAMRA-labeled BSA probe. (Class of assay: confirmatory) ,F,,,BAO_0000190,BAO_0000019,assay format,Cc1ccc(OCC(=O)c2c(N)n(C)c(=O)n(C)c2=O)c([N+](=O)[O-])n1,,,CHEMBL1201862,,,,CHEMBL1453409,,CHEMBL1453409,,0,http://www.openphacts.org/units/Nanomolar,1271331,>,7,1,>,,IC50,nM,,94106.0,CHEMBL3728,Bos taurus,Serum albumin,9913,,,IC50,uM,UO_0000065,,94.106
,inactive,13183982,[],CHEMBL2354281,PubChem BioAssay. Counterscreen for inhibitors of T-cell receptor (TCR)-CD3 interaction: Fluorescence-based biochemical high throughput dose response assay to identify inhibitors of T-cell receptor (TCR)-CD3 interaction using a TAMRA-labeled BSA probe. (Class of assay: confirmatory) ,F,,,BAO_0000190,BAO_0000019,assay format,Cc1cc2oc3ccc(NCCCn4ccnc4)cc3c(=O)c2cc1C,,,CHEMBL1201862,,,,CHEMBL1423611,,CHEMBL1423611,,0,http://www.openphacts.org/units/Nanomolar,1211096,>,7,1,>,,IC50,nM,,94083.0,CHEMBL3728,Bos taurus,Serum albumin,9913,,,IC50,uM,UO_0000065,,94.083
,inactive,13183983,[],CHEMBL2354281,PubChem BioAssay. Counterscreen for inhibitors of T-cell receptor (TCR)-CD3 interaction: Fluorescence-based biochemical high throughput dose response assay to identify inhibitors of T-cell receptor (TCR)-CD3 interaction using a TAMRA-labeled BSA probe. (Class of assay: confirmatory) ,F,,,BAO_0000190,BAO_0000019,assay format,CCc1ccccc1NC(=O)NNC(=O)c1ccc2ccccc2c1O,,,CHEMBL1201862,,,,CHEMBL1532019,,CHEMBL1532019,,0,http://www.openphacts.org/units/Nanomolar,1248975,>,7,1,>,,IC50,nM,,94095.0,CHEMBL3728,Bos taurus,Serum albumin,9913,,,IC50,uM,UO_0000065,,94.095
